Search rep 1 (of 5)
random seed = 15967
gen	best_like	time	optPrecision
4760	-472.5696895	8	0.255
4770	-472.5696895	8	0.255
4780	-472.5696895	8	0.255
4790	-472.569575	8	0.255
4800	-472.5692365	8	0.255
4810	-472.5692365	8	0.255
4820	-472.5676221	8	0.255
4830	-472.5676221	8	0.255
4840	-472.5676221	8	0.255
4850	-472.5676217	8	0.255
4860	-472.5676217	8	0.255
4870	-472.5676217	8	0.255
4880	-472.5676217	8	0.255
4890	-472.5675671	8	0.255
4900	-472.566439	8	0.255
4910	-472.566439	8	0.206
4920	-472.5662652	8	0.206
4930	-472.5658383	8	0.206
4940	-472.5651235	8	0.206
4950	-472.5651235	8	0.206
4960	-472.5651235	8	0.206
4970	-472.5651235	8	0.206
4980	-472.5651235	8	0.206
4990	-472.56499	8	0.206
5000	-472.5648527	8	0.206
5010	-472.5648527	8	0.206
5020	-472.5645868	8	0.206
5030	-472.5645868	8	0.206
5040	-472.5644745	8	0.206
5050	-472.5644745	8	0.206
5060	-472.5644745	8	0.206
5070	-472.5635428	8	0.206
5080	-472.5634954	8	0.206
5090	-472.5625623	8	0.206
5100	-472.5625053	8	0.206
5110	-472.5624821	8	0.206
5120	-472.5622915	8	0.206
5130	-472.5619554	8	0.206
5140	-472.5616045	8	0.206
5150	-472.5609717	8	0.206
5160	-472.5607673	8	0.206
5170	-472.5607673	8	0.206
5180	-472.5607445	8	0.206
5190	-472.5607445	8	0.206
5200	-472.5607092	8	0.206
5210	-472.5607092	8	0.206
5220	-472.5599186	9	0.206
5230	-472.5599186	9	0.206
5240	-472.5599185	9	0.206
5250	-472.5598684	9	0.206
5260	-472.5598684	9	0.206
5270	-472.5595226	9	0.206
5280	-472.5595226	9	0.206
5290	-472.5590036	9	0.206
5300	-472.5589806	9	0.206
5310	-472.5589727	9	0.206
5320	-472.5588692	9	0.206
5330	-472.5588622	9	0.206
5340	-472.5588622	9	0.206
5350	-472.5588621	9	0.206
5360	-472.5582652	9	0.206
5370	-472.5582652	9	0.206
5380	-472.5563751	9	0.206
5390	-472.5563751	9	0.206
5400	-472.5563751	9	0.206
5410	-472.5563751	9	0.157
5420	-472.5558332	9	0.157
5430	-472.5556248	9	0.157
5440	-472.5555126	9	0.157
5450	-472.5555126	9	0.157
5460	-472.5555126	9	0.157
5470	-472.5555126	9	0.157
5480	-472.5555126	9	0.157
5490	-472.5554942	9	0.157
5500	-472.5554942	9	0.157
5510	-472.5554705	9	0.157
5520	-472.5553076	9	0.157
5530	-472.5553076	9	0.157
5540	-472.5553076	9	0.157
5550	-472.5553028	9	0.157
5560	-472.5553028	9	0.157
5570	-472.5553028	9	0.157
5580	-472.5553028	9	0.157
5590	-472.5553028	9	0.157
5600	-472.5553028	9	0.157
5610	-472.5553028	9	0.157
5620	-472.5553028	9	0.157
5630	-472.5553028	9	0.157
