Search rep 1 (of 2)
random seed = 35522
gen	best_like	time	optPrecision
6400	-98174.42899	227	0.304
6410	-98174.40076	227	0.304
6420	-98174.34991	227	0.304
6430	-98174.3198	228	0.304
6440	-98174.28536	228	0.304
6450	-98174.28045	228	0.304
6460	-98174.28045	228	0.304
6470	-98174.26835	229	0.304
6480	-98174.14774	229	0.304
6490	-98174.14774	229	0.304
6500	-98174.14774	230	0.304
6510	-98174.11828	230	0.304
6520	-98174.11828	230	0.304
6530	-98174.11828	231	0.304
6540	-98174.10999	231	0.304
6550	-98174.10999	231	0.304
6560	-98174.10999	231	0.304
6570	-98174.09595	232	0.304
6580	-98174.09595	232	0.304
6590	-98174.09595	232	0.304
6600	-98174.09595	233	0.304
6610	-98173.81446	233	0.255
6620	-98173.80846	234	0.255
6630	-98173.80405	234	0.255
6640	-98173.80405	234	0.255
6650	-98173.80405	234	0.255
6660	-98173.80405	235	0.255
6670	-98173.80405	235	0.255
6680	-98173.80405	235	0.255
6690	-98173.80405	236	0.255
6700	-98173.80405	236	0.255
6710	-98173.80405	236	0.255
6720	-98173.80405	237	0.255
6730	-98173.80405	237	0.255
6740	-98173.80405	237	0.255
6750	-98173.79429	238	0.255
6760	-98173.79429	238	0.255
6770	-98173.78592	238	0.255
6780	-98173.78592	239	0.255
6790	-98173.76856	239	0.255
6800	-98173.75555	239	0.255
6810	-98173.75555	240	0.255
6820	-98173.70148	240	0.255
6830	-98173.70148	240	0.255
6840	-98173.70148	241	0.255
6850	-98173.65855	241	0.255
6860	-98173.6545	241	0.255
6870	-98173.6545	242	0.255
6880	-98173.64932	242	0.255
6890	-98173.64548	242	0.255
6900	-98173.61785	242	0.255
6910	-98173.61785	243	0.255
6920	-98173.61785	243	0.255
6930	-98173.53783	243	0.255
6940	-98173.53783	244	0.255
6950	-98173.53783	244	0.255
6960	-98173.53783	244	0.255
6970	-98173.51683	245	0.255
6980	-98173.51683	245	0.255
6990	-98173.50123	245	0.255
7000	-98173.4862	246	0.255
7010	-98173.43065	246	0.255
7020	-98173.43065	246	0.255
7030	-98173.40902	246	0.255
7040	-98173.2834	247	0.255
7050	-98173.26112	247	0.255
7060	-98173.04386	247	0.255
7070	-98173.04386	248	0.255
7080	-98173.04386	248	0.255
7090	-98173.02918	248	0.255
7100	-98173.02918	249	0.255
7110	-98172.98968	249	0.206
7120	-98172.93584	250	0.206
7130	-98172.93584	250	0.206
7140	-98172.93584	250	0.206
7150	-98172.91867	251	0.206
7160	-98172.91867	251	0.206
7170	-98172.88822	251	0.206
7180	-98172.88822	251	0.206
7190	-98172.88822	252	0.206
7200	-98172.88822	252	0.206
7210	-98172.85222	252	0.206
7220	-98172.82081	253	0.206
7230	-98172.82076	253	0.206
7240	-98172.80491	253	0.206
7250	-98172.80491	254	0.206
7260	-98172.73967	254	0.206
7270	-98172.73711	254	0.206
7280	-98172.71816	255	0.206
7290	-98172.71402	255	0.206
7300	-98172.71393	255	0.206
7310	-98172.71393	256	0.206
7320	-98172.70353	256	0.206
7330	-98172.70353	256	0.206
7340	-98172.70307	256	0.206
7350	-98172.70307	257	0.206
7360	-98172.6566	257	0.206
7370	-98172.6566	257	0.206
7380	-98172.6566	258	0.206
7390	-98172.65287	258	0.206
7400	-98172.65287	258	0.206
7410	-98172.64866	259	0.206
7420	-98172.6249	259	0.206
7430	-98172.5285	259	0.206
7440	-98172.43101	260	0.206
7450	-98172.43101	260	0.206
7460	-98172.40316	260	0.206
7470	-98172.40316	261	0.206
7480	-98172.40316	261	0.206
7490	-98172.40316	261	0.206
7500	-98172.40316	261	0.206
7510	-98172.40316	262	0.206
7520	-98172.3714	262	0.206
7530	-98172.36785	262	0.206
7540	-98172.36785	263	0.206
7550	-98172.36785	263	0.206
7560	-98172.36784	263	0.206
7570	-98172.36784	264	0.206
7580	-98172.36675	264	0.206
7590	-98172.36675	264	0.206
7600	-98172.36675	265	0.206
7610	-98171.77996	265	0.157
7620	-98171.77996	265	0.157
7630	-98171.76814	266	0.157
7640	-98171.76478	266	0.157
7650	-98171.76367	266	0.157
7660	-98171.76367	267	0.157
7670	-98171.76367	267	0.157
7680	-98171.74768	267	0.157
7690	-98171.72778	268	0.157
7700	-98171.72778	268	0.157
7710	-98171.72292	268	0.157
7720	-98171.72292	269	0.157
7730	-98171.64147	269	0.157
7740	-98171.56957	269	0.157
7750	-98171.56957	269	0.157
7760	-98171.56957	270	0.157
7770	-98171.56957	270	0.157
7780	-98171.56957	270	0.157
7790	-98171.54433	271	0.157
7800	-98171.54433	271	0.157
7810	-98171.54062	271	0.157
7820	-98171.54062	272	0.157
7830	-98171.52865	272	0.157
7840	-98171.52865	272	0.157
7850	-98171.50975	272	0.157
7860	-98171.50975	273	0.157
7870	-98171.50974	273	0.157
7880	-98171.47522	273	0.157
7890	-98171.43095	274	0.157
7900	-98171.40594	274	0.157
7910	-98171.40201	274	0.157
7920	-98171.40201	275	0.157
7930	-98171.39184	275	0.157
7940	-98171.39184	275	0.157
7950	-98171.39184	275	0.157
7960	-98171.39184	276	0.157
7970	-98171.38095	276	0.157
7980	-98171.38095	276	0.157
7990	-98171.38095	277	0.157
8000	-98171.38095	277	0.157
8010	-98171.38095	277	0.157
8020	-98171.36687	278	0.157
8030	-98171.36687	278	0.157
8040	-98171.36687	278	0.157
8050	-98171.36651	279	0.157
8060	-98171.36651	279	0.157
8070	-98171.35377	279	0.157
8080	-98171.34528	279	0.157
8090	-98171.34442	280	0.157
8100	-98171.34442	280	0.157
8110	-98170.87302	281	0.108
8120	-98170.87302	281	0.108
8130	-98170.87302	281	0.108
8140	-98170.87302	282	0.108
8150	-98170.86244	282	0.108
8160	-98170.86244	282	0.108
8170	-98170.84639	283	0.108
8180	-98170.84639	283	0.108
8190	-98170.84639	283	0.108
8200	-98170.84639	284	0.108
8210	-98170.84639	284	0.108
8220	-98170.82373	284	0.108
8230	-98170.82373	285	0.108
8240	-98170.82373	285	0.108
8250	-98170.82373	285	0.108
8260	-98170.81961	286	0.108
8270	-98170.80951	286	0.108
8280	-98170.80685	286	0.108
8290	-98170.80685	287	0.108
8300	-98170.80685	287	0.108
8310	-98170.80685	287	0.108
8320	-98170.80684	288	0.108
8330	-98170.8048	288	0.108
8340	-98170.8048	288	0.108
8350	-98170.7771	289	0.108
8360	-98170.7771	289	0.108
8370	-98170.7771	289	0.108
8380	-98170.7771	290	0.108
8390	-98170.7771	290	0.108
8400	-98170.75392	290	0.108
8410	-98170.75392	291	0.108
8420	-98170.73145	291	0.108
8430	-98170.70925	291	0.108
8440	-98170.70925	292	0.108
8450	-98170.70923	292	0.108
8460	-98170.70923	292	0.108
8470	-98170.70923	293	0.108
8480	-98170.6936	293	0.108
8490	-98170.6936	293	0.108
8500	-98170.6936	294	0.108
8510	-98170.6936	294	0.108
8520	-98170.67629	294	0.108
8530	-98170.67629	295	0.108
8540	-98170.37148	295	0.108
8550	-98170.37148	295	0.108
8560	-98170.37148	296	0.108
8570	-98170.37148	296	0.108
8580	-98170.37148	296	0.108
8590	-98170.37094	297	0.108
8600	-98170.37094	297	0.108
8610	-98170.37094	297	0.108
8620	-98170.37093	298	0.108
8630	-98170.37093	298	0.108
8640	-98170.37093	298	0.108
8650	-98170.37093	299	0.108
8660	-98170.31133	299	0.108
8670	-98170.31133	299	0.108
8680	-98170.30936	300	0.108
8690	-98170.30936	300	0.108
8700	-98170.30936	300	0.108
