Search rep 1 (of 5)
random seed = 60728
gen	best_like	time	optPrecision
6130	-13315.80607	76	0.01
6140	-13315.80607	77	0.01
6150	-13315.80607	77	0.01
6160	-13315.80607	77	0.01
6170	-13315.80607	77	0.01
6180	-13315.80607	77	0.01
6190	-13315.80607	77	0.01
6200	-13315.80607	78	0.01
6210	-13315.80607	78	0.01
6220	-13315.80607	78	0.01
6230	-13315.80607	78	0.01
6240	-13315.80607	78	0.01
6250	-13315.80607	78	0.01
6260	-13315.80444	78	0.01
6270	-13315.80444	79	0.01
6280	-13315.80444	79	0.01
6290	-13315.80444	79	0.01
6300	-13315.80444	79	0.01
6310	-13315.80444	79	0.01
6320	-13315.80444	79	0.01
6330	-13315.80444	80	0.01
6340	-13315.80444	80	0.01
6350	-13315.80444	80	0.01
6360	-13315.80444	80	0.01
6370	-13315.80444	80	0.01
6380	-13315.80444	80	0.01
6390	-13315.80415	80	0.01
6400	-13315.80411	81	0.01
6410	-13315.80411	81	0.01
6420	-13315.80411	81	0.01
6430	-13315.80411	81	0.01
6440	-13315.80411	81	0.01
6450	-13315.80411	81	0.01
6460	-13315.80405	82	0.01
6470	-13315.80405	82	0.01
6480	-13315.80403	82	0.01
6490	-13315.80403	82	0.01
6500	-13315.80403	82	0.01
6510	-13315.80403	82	0.01
6520	-13315.80403	82	0.01
6530	-13315.80403	83	0.01
6540	-13315.80403	83	0.01
6550	-13315.80403	83	0.01
6560	-13315.80403	83	0.01
6570	-13315.80403	83	0.01
6580	-13315.80385	83	0.01
6590	-13315.80385	83	0.01
6600	-13315.80385	84	0.01
6610	-13315.80385	84	0.01
6620	-13315.80385	84	0.01
6630	-13315.80385	84	0.01
6640	-13315.80385	84	0.01
6650	-13315.80385	84	0.01
6660	-13315.80385	84	0.01
6670	-13315.80385	85	0.01
6680	-13315.80385	85	0.01
6690	-13315.80385	85	0.01
6700	-13315.80385	85	0.01
6710	-13315.80385	85	0.01
6720	-13315.80385	85	0.01
6730	-13315.80385	86	0.01
6740	-13315.80385	86	0.01
6750	-13315.80385	86	0.01
6760	-13315.80385	86	0.01
6770	-13315.80385	86	0.01
6780	-13315.80379	86	0.01
6790	-13315.80379	87	0.01
6800	-13315.80379	87	0.01
6810	-13315.80379	87	0.01
6820	-13315.80379	87	0.01
6830	-13315.80379	87	0.01
