Search rep 1 (of 5)
random seed = 66012
gen	best_like	time	optPrecision
1350	-13334.54898	7	0.304
1360	-13334.54898	7	0.304
1370	-13334.46246	7	0.304
1380	-13333.96339	7	0.304
1390	-13333.91356	7	0.304
1400	-13332.88717	7	0.304
1410	-13331.30327	8	0.304
1420	-13330.75398	8	0.304
1430	-13330.4315	8	0.304
1440	-13329.28581	8	0.304
1450	-13329.20622	8	0.304
1460	-13328.97266	8	0.304
1470	-13328.75785	8	0.304
1480	-13328.01509	8	0.304
1490	-13327.5	8	0.304
1500	-13326.94717	8	0.304
1510	-13326.75201	8	0.304
1520	-13326.57832	8	0.304
1530	-13326.10081	8	0.304
1540	-13325.90553	8	0.304
1550	-13325.86271	8	0.304
1560	-13325.67744	8	0.304
1570	-13325.66045	8	0.304
1580	-13325.29733	8	0.304
1590	-13325.11305	8	0.304
1600	-13324.64288	9	0.304
1610	-13324.34449	9	0.206
1620	-13324.1344	9	0.206
1630	-13323.89318	9	0.206
1640	-13323.8633	9	0.206
1650	-13323.81473	9	0.206
1660	-13323.34156	9	0.206
1670	-13323.03043	9	0.206
1680	-13322.93564	9	0.206
1690	-13322.49904	9	0.206
1700	-13322.27789	9	0.206
1710	-13322.27789	9	0.206
1720	-13322.1953	9	0.206
1730	-13322.17723	9	0.206
1740	-13322.17723	9	0.206
1750	-13322.17723	9	0.206
1760	-13322.08799	9	0.206
1770	-13322.04158	10	0.206
1780	-13321.58295	10	0.206
1790	-13321.45243	10	0.206
1800	-13321.3996	10	0.206
1810	-13321.33163	10	0.206
1820	-13321.27468	10	0.206
1830	-13321.07839	10	0.206
1840	-13321.03919	10	0.206
1850	-13321.02372	10	0.206
1860	-13321.01295	10	0.206
1870	-13320.94263	10	0.206
1880	-13320.89211	10	0.206
1890	-13320.89185	10	0.206
1900	-13320.87723	10	0.206
1910	-13320.85319	10	0.206
1920	-13320.85319	10	0.206
1930	-13320.44161	11	0.206
1940	-13320.4123	11	0.206
1950	-13320.39657	11	0.206
1960	-13320.39657	11	0.206
1970	-13320.38162	11	0.206
1980	-13320.38162	11	0.206
1990	-13320.22386	11	0.206
2000	-13320.1349	11	0.206
2010	-13319.95536	11	0.206
2020	-13319.95536	11	0.206
2030	-13319.94343	11	0.206
2040	-13319.77383	11	0.206
2050	-13319.74728	11	0.206
2060	-13319.74728	11	0.206
2070	-13319.73703	11	0.206
2080	-13319.73538	12	0.206
2090	-13319.73538	12	0.206
2100	-13319.68275	12	0.206
2110	-13319.65782	12	0.108
2120	-13319.49787	12	0.108
2130	-13319.46655	12	0.108
2140	-13319.37131	12	0.108
2150	-13319.35837	12	0.108
2160	-13319.31763	12	0.108
2170	-13319.2673	12	0.108
2180	-13319.20516	12	0.108
2190	-13319.11368	12	0.108
2200	-13319.10455	13	0.108
2210	-13319.06143	13	0.108
2220	-13319.05289	13	0.108
2230	-13318.98835	13	0.108
2240	-13318.95001	13	0.108
2250	-13318.94782	13	0.108
2260	-13318.94782	13	0.108
2270	-13318.94782	13	0.108
2280	-13318.94782	13	0.108
2290	-13318.94782	13	0.108
2300	-13318.87767	13	0.108
2310	-13318.87448	13	0.108
2320	-13318.86066	13	0.108
2330	-13318.83947	14	0.108
2340	-13318.83947	14	0.108
2350	-13318.82172	14	0.108
2360	-13318.82172	14	0.108
2370	-13318.76455	14	0.108
2380	-13318.76455	14	0.108
2390	-13318.76455	14	0.108
2400	-13318.74212	14	0.108
2410	-13318.74212	14	0.108
2420	-13318.67176	14	0.108
2430	-13318.65748	14	0.108
2440	-13318.65748	14	0.108
2450	-13318.65748	15	0.108
2460	-13318.62822	15	0.108
2470	-13318.62692	15	0.108
2480	-13318.61095	15	0.108
2490	-13318.60484	15	0.108
2500	-13318.60204	15	0.108
2510	-13318.60204	15	0.108
2520	-13318.60204	15	0.108
2530	-13318.59655	15	0.108
2540	-13318.59655	15	0.108
2550	-13318.57709	15	0.108
2560	-13318.57709	15	0.108
2570	-13318.57391	16	0.108
2580	-13318.55598	16	0.108
2590	-13318.55598	16	0.108
2600	-13318.54523	16	0.108
2610	-13318.49449	16	0.01
2620	-13318.48597	16	0.01
2630	-13318.48597	16	0.01
2640	-13318.45783	16	0.01
2650	-13318.45656	16	0.01
2660	-13318.45161	17	0.01
2670	-13318.44021	17	0.01
2680	-13318.43751	17	0.01
2690	-13318.43751	17	0.01
2700	-13318.43751	17	0.01
2710	-13318.43709	17	0.01
2720	-13318.43377	17	0.01
2730	-13318.43377	17	0.01
2740	-13318.43377	17	0.01
2750	-13318.43377	18	0.01
2760	-13318.43289	18	0.01
2770	-13318.43289	18	0.01
2780	-13318.42942	18	0.01
2790	-13318.42608	18	0.01
2800	-13318.41948	18	0.01
2810	-13318.41948	18	0.01
2820	-13318.37363	18	0.01
2830	-13318.37363	18	0.01
2840	-13318.36771	19	0.01
2850	-13318.36388	19	0.01
2860	-13318.35916	19	0.01
2870	-13318.35908	19	0.01
2880	-13318.35908	19	0.01
2890	-13318.35908	19	0.01
2900	-13318.31976	19	0.01
2910	-13318.31976	19	0.01
2920	-13318.27405	19	0.01
2930	-13318.27405	20	0.01
2940	-13318.27282	20	0.01
2950	-13318.27282	20	0.01
2960	-13318.27282	20	0.01
2970	-13318.27282	20	0.01
2980	-13318.27282	20	0.01
2990	-13318.27282	20	0.01
3000	-13318.27282	20	0.01
3010	-13318.2553	21	0.01
3020	-13318.2553	21	0.01
3030	-13318.2553	21	0.01
3040	-13318.24677	21	0.01
3050	-13318.24677	21	0.01
3060	-13318.24677	21	0.01
3070	-13318.24677	21	0.01
3080	-13318.24677	21	0.01
3090	-13318.24677	22	0.01
3100	-13318.24677	22	0.01
3110	-13318.20552	22	0.01
3120	-13318.20552	22	0.01
3130	-13318.19471	22	0.01
3140	-13318.19471	22	0.01
3150	-13318.19471	22	0.01
3160	-13318.18933	22	0.01
3170	-13318.18622	22	0.01
3180	-13318.18622	23	0.01
3190	-13318.182	23	0.01
3200	-13318.18172	23	0.01
3210	-13318.1517	23	0.01
3220	-13318.15169	23	0.01
3230	-13318.14886	23	0.01
3240	-13318.14877	23	0.01
3250	-13318.04519	23	0.01
3260	-13318.04324	24	0.01
3270	-13318.04324	24	0.01
3280	-13318.04324	24	0.01
3290	-13318.04324	24	0.01
3300	-13318.04058	24	0.01
3310	-13318.04058	24	0.01
3320	-13318.04058	24	0.01
3330	-13317.99874	24	0.01
3340	-13317.99172	25	0.01
3350	-13317.99093	25	0.01
3360	-13317.99093	25	0.01
3370	-13317.9753	25	0.01
3380	-13317.97384	25	0.01
3390	-13317.97384	25	0.01
3400	-13317.97345	25	0.01
3410	-13317.97036	25	0.01
3420	-13317.97036	26	0.01
3430	-13317.95737	26	0.01
3440	-13317.92424	26	0.01
3450	-13317.92424	26	0.01
3460	-13317.80012	26	0.01
3470	-13317.8001	26	0.01
3480	-13317.8001	26	0.01
3490	-13317.79807	26	0.01
3500	-13317.78597	26	0.01
3510	-13317.78597	26	0.01
3520	-13317.78299	27	0.01
3530	-13317.78269	27	0.01
3540	-13317.77763	27	0.01
3550	-13317.77763	27	0.01
3560	-13317.77763	27	0.01
3570	-13317.77763	27	0.01
3580	-13317.77763	27	0.01
3590	-13317.77763	27	0.01
3600	-13317.77763	28	0.01
3610	-13317.77763	28	0.01
3620	-13317.77137	28	0.01
3630	-13317.74088	28	0.01
3640	-13317.74088	28	0.01
3650	-13317.74088	28	0.01
3660	-13317.74088	28	0.01
3670	-13317.74088	28	0.01
3680	-13317.74088	28	0.01
3690	-13317.73251	29	0.01
3700	-13317.73251	29	0.01
3710	-13317.71035	29	0.01
3720	-13317.70868	29	0.01
3730	-13317.70868	29	0.01
3740	-13317.70868	29	0.01
3750	-13317.70866	29	0.01
3760	-13317.70866	29	0.01
3770	-13317.70866	30	0.01
3780	-13317.70469	30	0.01
3790	-13317.70469	30	0.01
3800	-13317.70061	30	0.01
3810	-13317.70061	30	0.01
3820	-13317.59022	30	0.01
3830	-13317.59022	30	0.01
3840	-13317.58986	30	0.01
3850	-13317.58986	31	0.01
3860	-13317.58986	31	0.01
3870	-13317.58902	31	0.01
3880	-13317.58902	31	0.01
3890	-13317.58873	31	0.01
3900	-13317.58873	31	0.01
3910	-13317.58873	31	0.01
3920	-13317.55923	31	0.01
3930	-13317.55923	32	0.01
3940	-13317.55808	32	0.01
3950	-13317.55537	32	0.01
3960	-13317.55537	32	0.01
3970	-13317.55537	32	0.01
3980	-13317.55537	32	0.01
3990	-13317.55537	32	0.01
4000	-13317.54527	32	0.01
4010	-13317.54527	33	0.01
4020	-13317.54527	33	0.01
4030	-13317.54527	33	0.01
4040	-13317.54527	33	0.01
4050	-13317.53775	33	0.01
4060	-13317.53775	33	0.01
4070	-13317.53775	33	0.01
4080	-13317.53775	33	0.01
4090	-13317.53379	33	0.01
4100	-13317.53379	34	0.01
4110	-13317.53379	34	0.01
4120	-13317.53379	34	0.01
4130	-13317.53379	34	0.01
4140	-13317.53379	34	0.01
4150	-13317.53379	34	0.01
4160	-13317.53271	34	0.01
4170	-13317.53271	34	0.01
4180	-13317.53047	35	0.01
4190	-13317.53047	35	0.01
4200	-13317.53047	35	0.01
4210	-13317.52966	35	0.01
4220	-13317.52966	35	0.01
4230	-13317.52898	35	0.01
4240	-13317.52835	35	0.01
4250	-13317.52835	35	0.01
4260	-13317.52695	35	0.01
4270	-13317.52695	36	0.01
4280	-13317.52695	36	0.01
4290	-13317.52695	36	0.01
4300	-13317.52491	36	0.01
4310	-13317.52491	36	0.01
4320	-13317.52491	36	0.01
4330	-13317.52491	36	0.01
4340	-13317.52491	37	0.01
4350	-13317.52491	37	0.01
4360	-13317.52491	37	0.01
4370	-13317.52272	37	0.01
4380	-13317.51472	37	0.01
4390	-13317.51472	37	0.01
4400	-13317.51472	37	0.01
4410	-13317.51472	37	0.01
4420	-13317.51472	37	0.01
4430	-13317.51472	38	0.01
4440	-13317.51472	38	0.01
4450	-13317.51472	38	0.01
4460	-13317.51472	38	0.01
4470	-13317.51472	38	0.01
4480	-13317.51472	38	0.01
4490	-13317.51377	38	0.01
4500	-13317.51377	38	0.01
4510	-13317.51232	39	0.01
4520	-13317.51232	39	0.01
4530	-13317.51232	39	0.01
4540	-13317.51232	39	0.01
4550	-13317.51217	39	0.01
4560	-13317.51217	39	0.01
4570	-13317.51217	39	0.01
4580	-13317.51217	39	0.01
4590	-13317.51217	40	0.01
4600	-13317.51217	40	0.01
4610	-13317.51217	40	0.01
4620	-13317.51217	40	0.01
4630	-13317.51217	40	0.01
4640	-13317.51217	40	0.01
4650	-13317.51205	40	0.01
4660	-13317.51205	40	0.01
4670	-13317.51205	41	0.01
4680	-13317.51205	41	0.01
4690	-13317.51205	41	0.01
4700	-13317.51205	41	0.01
4710	-13317.51205	41	0.01
4720	-13317.51205	41	0.01
4730	-13317.51205	41	0.01
4740	-13317.51205	42	0.01
4750	-13317.5117	42	0.01
4760	-13317.5117	42	0.01
4770	-13317.5117	42	0.01
4780	-13317.5117	42	0.01
4790	-13317.5117	42	0.01
4800	-13317.5117	42	0.01
4810	-13317.51143	43	0.01
4820	-13317.51143	43	0.01
4830	-13317.51143	43	0.01
4840	-13317.50799	43	0.01
4850	-13317.50777	43	0.01
4860	-13317.50652	43	0.01
4870	-13317.50632	43	0.01
4880	-13317.50632	43	0.01
4890	-13317.50632	44	0.01
4900	-13317.50632	44	0.01
4910	-13317.50632	44	0.01
4920	-13317.50632	44	0.01
4930	-13317.50632	44	0.01
4940	-13317.50632	44	0.01
4950	-13317.50632	44	0.01
4960	-13317.50632	45	0.01
4970	-13317.50632	45	0.01
4980	-13317.50632	45	0.01
4990	-13317.50632	45	0.01
5000	-13317.50632	45	0.01
5010	-13317.50632	45	0.01
5020	-13317.50632	45	0.01
5030	-13317.50632	46	0.01
5040	-13317.50632	46	0.01
5050	-13317.50632	46	0.01
5060	-13317.50632	46	0.01
5070	-13317.50632	46	0.01
5080	-13317.50632	46	0.01
5090	-13317.50632	46	0.01
5100	-13317.50632	46	0.01
5110	-13317.50632	47	0.01
5120	-13317.50503	47	0.01
5130	-13317.50503	47	0.01
5140	-13317.50503	47	0.01
5150	-13317.50445	47	0.01
5160	-13317.50445	47	0.01
5170	-13317.50445	47	0.01
5180	-13317.50445	47	0.01
5190	-13317.50445	48	0.01
5200	-13317.50445	48	0.01
5210	-13317.50325	48	0.01
5220	-13317.50325	48	0.01
5230	-13317.50325	48	0.01
5240	-13317.50325	48	0.01
5250	-13317.50325	48	0.01
5260	-13317.50325	48	0.01
5270	-13317.50295	48	0.01
5280	-13317.50295	49	0.01
5290	-13317.50295	49	0.01
5300	-13317.50291	49	0.01
5310	-13317.50291	49	0.01
5320	-13317.50291	49	0.01
5330	-13317.50291	49	0.01
5340	-13317.50291	49	0.01
5350	-13317.50291	50	0.01
5360	-13317.50291	50	0.01
5370	-13317.50291	50	0.01
5380	-13317.50291	50	0.01
5390	-13317.50291	50	0.01
5400	-13317.50291	50	0.01
5410	-13317.50291	50	0.01
5420	-13317.50291	50	0.01
5430	-13317.50291	51	0.01
5440	-13317.50291	51	0.01
5450	-13317.50291	51	0.01
5460	-13317.50291	51	0.01
5470	-13317.50291	51	0.01
5480	-13317.50291	51	0.01
5490	-13317.50287	51	0.01
5500	-13317.50218	52	0.01
5510	-13317.50218	52	0.01
5520	-13317.50207	52	0.01
5530	-13317.50201	52	0.01
5540	-13317.5013	52	0.01
5550	-13317.5013	52	0.01
5560	-13317.5013	52	0.01
5570	-13317.5013	52	0.01
5580	-13317.50026	53	0.01
5590	-13317.50026	53	0.01
5600	-13317.50026	53	0.01
5610	-13317.50026	53	0.01
5620	-13317.50026	53	0.01
5630	-13317.50026	53	0.01
5640	-13317.50026	53	0.01
5650	-13317.50026	54	0.01
5660	-13317.50026	54	0.01
5670	-13317.50026	54	0.01
5680	-13317.50026	54	0.01
5690	-13317.50026	54	0.01
5700	-13317.50026	54	0.01
5710	-13317.50007	54	0.01
5720	-13317.50007	54	0.01
5730	-13317.50007	55	0.01
5740	-13317.49962	55	0.01
5750	-13317.49962	55	0.01
5760	-13317.49962	55	0.01
5770	-13317.49962	55	0.01
5780	-13317.49868	55	0.01
5790	-13317.49868	56	0.01
5800	-13317.4984	56	0.01
5810	-13317.4984	56	0.01
5820	-13317.4984	56	0.01
5830	-13317.4984	56	0.01
5840	-13317.4984	56	0.01
5850	-13317.4984	56	0.01
5860	-13317.4984	57	0.01
5870	-13317.4984	57	0.01
5880	-13317.4984	57	0.01
5890	-13317.4984	57	0.01
5900	-13317.4984	57	0.01
5910	-13317.4984	57	0.01
5920	-13317.4984	57	0.01
5930	-13317.4981	57	0.01
5940	-13317.4981	58	0.01
5950	-13317.4981	58	0.01
5960	-13317.4981	58	0.01
5970	-13317.49791	58	0.01
5980	-13317.49791	58	0.01
5990	-13317.49791	58	0.01
6000	-13317.49791	58	0.01
6010	-13317.49791	58	0.01
6020	-13317.49791	59	0.01
6030	-13317.49784	59	0.01
6040	-13317.49784	59	0.01
6050	-13317.49784	59	0.01
6060	-13317.49784	59	0.01
6070	-13317.49784	59	0.01
6080	-13317.49784	59	0.01
6090	-13317.49784	60	0.01
6100	-13317.49784	60	0.01
6110	-13317.49784	60	0.01
6120	-13317.49784	60	0.01
6130	-13317.49784	60	0.01
6140	-13317.49784	60	0.01
6150	-13317.49784	60	0.01
6160	-13317.49784	61	0.01
6170	-13317.49784	61	0.01
6180	-13317.49784	61	0.01
6190	-13317.49784	61	0.01
6200	-13317.49783	61	0.01
6210	-13317.49783	61	0.01
6220	-13317.49783	61	0.01
6230	-13317.49783	61	0.01
6240	-13317.49783	62	0.01
6250	-13317.49783	62	0.01
6260	-13317.49783	62	0.01
6270	-13317.49783	62	0.01
6280	-13317.49783	62	0.01
6290	-13317.49783	62	0.01
6300	-13317.49783	62	0.01
6310	-13317.49752	62	0.01
6320	-13317.49752	63	0.01
6330	-13317.49749	63	0.01
6340	-13317.49749	63	0.01
6350	-13317.49749	63	0.01
6360	-13317.49749	63	0.01
6370	-13317.49749	63	0.01
6380	-13317.49749	63	0.01
6390	-13317.49749	64	0.01
6400	-13317.49749	64	0.01
6410	-13317.49749	64	0.01
6420	-13317.49749	64	0.01
6430	-13317.4972	64	0.01
6440	-13317.4972	64	0.01
6450	-13317.4972	64	0.01
6460	-13317.4972	64	0.01
6470	-13317.4972	65	0.01
6480	-13317.4972	65	0.01
6490	-13317.4972	65	0.01
6500	-13317.4972	65	0.01
6510	-13317.49719	65	0.01
6520	-13317.49719	65	0.01
6530	-13317.49719	65	0.01
6540	-13317.49719	66	0.01
6550	-13317.49719	66	0.01
6560	-13317.49719	66	0.01
6570	-13317.49719	66	0.01
6580	-13317.49671	66	0.01
6590	-13317.49671	66	0.01
6600	-13317.49671	66	0.01
6610	-13317.49671	66	0.01
6620	-13317.49671	67	0.01
6630	-13317.49671	67	0.01
6640	-13317.49671	67	0.01
6650	-13317.49671	67	0.01
6660	-13317.49671	67	0.01
6670	-13317.49671	67	0.01
6680	-13317.49671	67	0.01
6690	-13317.49671	68	0.01
6700	-13317.49671	68	0.01
6710	-13317.49671	68	0.01
6720	-13317.49671	68	0.01
6730	-13317.49669	68	0.01
6740	-13317.49668	68	0.01
6750	-13317.49668	68	0.01
6760	-13317.49668	68	0.01
6770	-13317.49472	69	0.01
6780	-13317.49472	69	0.01
6790	-13317.49472	69	0.01
6800	-13317.49472	69	0.01
6810	-13317.49472	69	0.01
6820	-13317.49472	69	0.01
6830	-13317.49472	69	0.01
6840	-13317.49408	69	0.01
6850	-13317.49408	70	0.01
6860	-13317.49408	70	0.01
6870	-13317.49408	70	0.01
6880	-13317.49408	70	0.01
6890	-13317.49408	70	0.01
6900	-13317.49408	70	0.01
6910	-13317.49408	70	0.01
6920	-13317.49408	71	0.01
6930	-13317.49408	71	0.01
6940	-13317.49408	71	0.01
6950	-13317.49408	71	0.01
6960	-13317.49408	71	0.01
6970	-13317.49408	71	0.01
6980	-13317.49242	71	0.01
6990	-13317.49242	72	0.01
7000	-13317.49242	72	0.01
7010	-13317.49242	72	0.01
7020	-13317.49242	72	0.01
7030	-13317.49219	72	0.01
7040	-13317.49219	72	0.01
7050	-13317.49219	72	0.01
7060	-13317.49219	73	0.01
7070	-13317.49219	73	0.01
7080	-13317.49219	73	0.01
7090	-13317.49219	73	0.01
7100	-13317.49219	73	0.01
7110	-13317.49219	73	0.01
7120	-13317.49219	73	0.01
7130	-13317.49219	74	0.01
7140	-13317.49219	74	0.01
7150	-13317.49213	74	0.01
7160	-13317.49213	74	0.01
7170	-13317.49213	74	0.01
7180	-13317.49213	74	0.01
7190	-13317.49213	74	0.01
7200	-13317.49213	75	0.01
7210	-13317.49213	75	0.01
7220	-13317.49213	75	0.01
7230	-13317.49213	75	0.01
7240	-13317.49213	75	0.01
7250	-13317.49195	75	0.01
7260	-13317.49195	75	0.01
7270	-13317.49195	75	0.01
7280	-13317.49195	76	0.01
7290	-13317.49195	76	0.01
7300	-13317.49195	76	0.01
7310	-13317.49195	76	0.01
7320	-13317.49195	76	0.01
7330	-13317.49195	76	0.01
7340	-13317.49195	76	0.01
7350	-13317.49194	77	0.01
7360	-13317.49194	77	0.01
7370	-13317.49194	77	0.01
7380	-13317.49194	77	0.01
7390	-13317.49194	77	0.01
7400	-13317.49194	77	0.01
7410	-13317.49194	77	0.01
7420	-13317.49139	78	0.01
7430	-13317.49127	78	0.01
7440	-13317.49127	78	0.01
7450	-13317.49127	78	0.01
7460	-13317.49127	78	0.01
7470	-13317.49127	78	0.01
7480	-13317.49127	78	0.01
7490	-13317.49127	79	0.01
7500	-13317.49127	79	0.01
7510	-13317.49111	79	0.01
7520	-13317.49111	79	0.01
7530	-13317.49111	79	0.01
7540	-13317.49111	79	0.01
7550	-13317.49097	79	0.01
7560	-13317.49097	79	0.01
7570	-13317.49097	80	0.01
7580	-13317.49096	80	0.01
7590	-13317.49089	80	0.01
7600	-13317.49089	80	0.01
7610	-13317.49089	80	0.01
7620	-13317.49089	80	0.01
7630	-13317.49089	80	0.01
7640	-13317.49089	81	0.01
7650	-13317.49089	81	0.01
7660	-13317.49089	81	0.01
7670	-13317.49089	81	0.01
7680	-13317.49044	81	0.01
7690	-13317.49044	81	0.01
7700	-13317.49044	81	0.01
7710	-13317.49044	82	0.01
7720	-13317.49044	82	0.01
7730	-13317.49044	82	0.01
7740	-13317.49024	82	0.01
7750	-13317.49024	82	0.01
7760	-13317.48719	82	0.01
7770	-13317.48719	82	0.01
7780	-13317.48719	83	0.01
7790	-13317.48719	83	0.01
7800	-13317.48719	83	0.01
7810	-13317.48719	83	0.01
7820	-13317.48719	83	0.01
7830	-13317.48719	83	0.01
7840	-13317.48719	83	0.01
7850	-13317.48719	84	0.01
7860	-13317.48719	84	0.01
7870	-13317.48719	84	0.01
7880	-13317.48719	84	0.01
7890	-13317.48719	84	0.01
7900	-13317.48719	84	0.01
7910	-13317.48715	84	0.01
7920	-13317.48715	84	0.01
7930	-13317.48715	85	0.01
7940	-13317.48715	85	0.01
7950	-13317.48715	85	0.01
7960	-13317.48715	85	0.01
7970	-13317.48715	85	0.01
7980	-13317.48715	85	0.01
7990	-13317.48715	85	0.01
8000	-13317.48709	86	0.01
8010	-13317.48709	86	0.01
8020	-13317.48709	86	0.01
8030	-13317.48709	86	0.01
8040	-13317.48709	86	0.01
8050	-13317.48708	86	0.01
8060	-13317.48708	87	0.01
8070	-13317.48708	87	0.01
8080	-13317.48708	87	0.01
8090	-13317.48708	87	0.01
8100	-13317.48708	87	0.01
8110	-13317.48708	87	0.01
8120	-13317.48708	87	0.01
8130	-13317.48708	87	0.01
8140	-13317.48708	88	0.01
8150	-13317.48708	88	0.01
8160	-13317.48708	88	0.01
8170	-13317.48706	88	0.01
8180	-13317.48706	88	0.01
8190	-13317.48706	88	0.01
8200	-13317.48706	88	0.01
8210	-13317.48706	88	0.01
8220	-13317.48706	89	0.01
8230	-13317.48706	89	0.01
8240	-13317.48706	89	0.01
8250	-13317.48706	89	0.01
8260	-13317.48706	89	0.01
8270	-13317.48706	89	0.01
8280	-13317.48706	89	0.01
8290	-13317.48706	90	0.01
8300	-13317.48706	90	0.01
Score after final optimization: -13317.4791
Final	-13317.4791	90	0.01
Search rep 2 (of 5)
random seed = 66012
gen	best_like	time	optPrecision
0	-13490.48203	90	0.5
10	-13488.33711	90	0.5
20	-13488.11367	90	0.5
30	-13487.01734	90	0.5
40	-13486.60436	91	0.5
50	-13486.21534	91	0.5
60	-13481.99776	91	0.5
70	-13480.60899	91	0.5
80	-13480.60899	91	0.5
90	-13478.31328	91	0.5
100	-13478.30703	91	0.5
110	-13476.8953	91	0.5
120	-13475.21093	91	0.5
130	-13473.99683	91	0.5
140	-13473.82098	92	0.5
150	-13473.0114	92	0.5
160	-13473.0114	92	0.5
170	-13472.23175	92	0.5
180	-13471.33862	92	0.5
190	-13469.10466	92	0.5
200	-13468.77789	92	0.5
210	-13466.19471	92	0.5
220	-13462.24594	92	0.5
230	-13462.11136	92	0.5
240	-13462.10972	92	0.5
250	-13462.02986	93	0.5
260	-13461.85963	93	0.5
270	-13461.81395	93	0.5
280	-13458.53655	93	0.5
290	-13455.78495	93	0.5
300	-13455.5894	93	0.5
310	-13450.46629	93	0.5
320	-13449.14201	93	0.5
330	-13446.98533	93	0.5
340	-13440.40949	93	0.5
350	-13432.17619	93	0.5
360	-13431.94505	93	0.5
370	-13430.92124	93	0.5
380	-13429.62849	93	0.5
390	-13429.05343	93	0.5
400	-13426.12737	93	0.5
410	-13425.72276	93	0.5
420	-13424.12953	93	0.5
430	-13421.42623	93	0.5
